# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 3
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 2.0
# Min pause time [s]: 6.0
# Max pause time [s]: 12.0
# Currently disregarding the first 100.0 seconds
# Resolution [s]: 1.0
# Maximum X-size [m]: 180.0
# Maximum Y-size [m]: 180.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
0 68.0 57.4302651185 67.0203676653
1 68.0 119.919366539 30.188527727
2 68.0 20.8368208892 134.1360111
0 69.0 57.1606145458 68.2968311959
1 69.0 119.919366539 30.188527727
2 69.0 21.0411543575 132.776533231
0 70.0 56.8909639731 69.5732947266
1 70.0 119.919366539 30.188527727
2 70.0 21.2454878258 131.417055362
0 71.0 56.6213134004 70.8497582572
1 71.0 119.400926265 31.093774575
2 71.0 21.4498212941 130.057577492
0 72.0 56.3516628277 72.1262217878
1 72.0 118.882485992 31.999021423
2 72.0 21.6541547624 128.698099623
0 73.0 56.3516628277 72.1262217878
1 73.0 118.364045719 32.904268271
2 73.0 21.8584882307 127.338621754
0 74.0 56.3516628277 72.1262217878
1 74.0 117.845605445 33.809515119
2 74.0 22.062821699 125.979143885
0 75.0 56.3516628277 72.1262217878
1 75.0 117.327165172 34.714761967
2 75.0 22.2671551673 124.619666016
0 76.0 56.3516628277 72.1262217878
1 76.0 116.808724899 35.6200088149
2 76.0 22.4714886356 123.260188146
0 77.0 56.3516628277 72.1262217878
1 77.0 116.290284625 36.5252556629
2 77.0 22.6758221038 121.900710277
0 78.0 56.3516628277 72.1262217878
1 78.0 115.771844352 37.4305025109
2 78.0 22.8801555721 120.541232408
0 79.0 56.3516628277 72.1262217878
1 79.0 115.253404079 38.3357493589
2 79.0 23.0844890404 119.181754539
0 80.0 56.3516628277 72.1262217878
1 80.0 114.734963806 39.2409962069
2 80.0 23.2888225087 117.82227667
0 81.0 56.3516628277 72.1262217878
1 81.0 114.216523532 40.1462430549
2 81.0 23.493155977 116.4627988
0 82.0 56.3516628277 72.1262217878
1 82.0 113.698083259 41.0514899029
2 82.0 23.6974894453 115.103320931
0 83.0 56.3516628277 72.1262217878
1 83.0 113.179642986 41.9567367509
2 83.0 23.9018229136 113.743843062
0 84.0 56.9391777571 73.5832705553
1 84.0 112.661202712 42.8619835988
2 84.0 24.1061563819 112.384365193
0 85.0 57.5266926866 75.0403193228
1 85.0 112.142762439 43.7672304468
2 85.0 24.3104898502 111.024887324
0 86.0 58.1142076161 76.4973680903
1 86.0 111.624322166 44.6724772948
2 86.0 24.5148233185 109.665409454
0 87.0 58.7017225456 77.9544168578
1 87.0 111.105881892 45.5777241428
2 87.0 24.7191567868 108.305931585
0 88.0 59.2892374751 79.4114656253
1 88.0 110.587441619 46.4829709908
2 88.0 24.9234902551 106.946453716
0 89.0 59.8767524046 80.8685143928
1 89.0 110.069001346 47.3882178388
2 89.0 25.1278237234 105.586975847
0 90.0 60.4642673341 82.3255631603
1 90.0 109.550561072 48.2934646868
2 90.0 25.3321571916 104.227497978
0 91.0 61.0517822635 83.7826119278
1 91.0 109.032120799 49.1987115348
2 91.0 25.5364906599 102.868020108
0 92.0 61.639297193 85.2396606953
1 92.0 108.513680526 50.1039583827
2 92.0 25.7408241282 101.508542239
0 93.0 62.2268121225 86.6967094628
1 93.0 107.995240252 51.0092052307
2 93.0 25.9451575965 100.14906437
0 94.0 62.814327052 88.1537582303
1 94.0 107.476799979 51.9144520787
2 94.0 26.1494910648 98.7895865007
0 95.0 63.4018419815 89.6108069978
1 95.0 106.958359706 52.8196989267
2 95.0 26.3538245331 97.4301086315
0 96.0 63.989356911 91.0678557653
1 96.0 106.439919432 53.7249457747
2 96.0 26.5581580014 96.0706307623
0 97.0 64.5768718405 92.5249045328
1 97.0 105.921479159 54.6301926227
2 97.0 26.7624914697 94.7111528931
0 98.0 65.1643867699 93.9819533003
1 98.0 105.403038886 55.5354394707
2 98.0 26.966824938 93.3516750239
0 99.0 65.7519016994 95.4390020678
1 99.0 104.884598612 56.4406863187
2 99.0 27.1711584063 91.9921971547
0 100.0 66.3394166289 96.8960508352
1 100.0 104.366158339 57.3459331666
2 100.0 27.3754918746 90.6327192855
0 101.0 66.9269315584 98.3530996027
1 101.0 103.847718066 58.2511800146
2 101.0 27.5798253429 89.2732414163
0 102.0 67.5144464879 99.8101483702
1 102.0 103.329277792 59.1564268626
2 102.0 27.7841588112 87.9137635471
0 103.0 68.1019614174 101.267197138
1 103.0 102.810837519 60.0616737106
2 103.0 27.9884922795 86.5542856779
0 104.0 68.6894763468 102.724245905
1 104.0 102.292397246 60.9669205586
2 104.0 28.1928257477 85.1948078087
0 105.0 69.2769912763 104.181294673
1 105.0 101.773956973 61.8721674066
2 105.0 28.397159216 83.8353299395
0 106.0 69.8645062058 105.63834344
1 106.0 101.255516699 62.7774142546
2 106.0 28.6014926843 82.4758520703
0 107.0 70.4520211353 107.095392208
1 107.0 100.737076426 63.6826611026
2 107.0 28.8058261526 81.1163742011
0 108.0 71.0395360648 108.552440975
1 108.0 100.218636153 64.5879079506
2 108.0 29.0101596209 79.7568963319
0 109.0 71.6270509943 110.009489743
1 109.0 99.7001958792 65.4931547985
2 109.0 29.2144930892 78.3974184627
0 110.0 72.2145659238 111.46653851
1 110.0 99.1817556059 66.3984016465
2 110.0 29.4188265575 77.0379405935
0 111.0 72.8020808532 112.923587278
1 111.0 98.6633153326 67.3036484945
2 111.0 29.6231600258 75.6784627243
0 112.0 73.3895957827 114.380636045
1 112.0 98.1448750593 68.2088953425
2 112.0 29.8274934941 74.3189848551
0 113.0 73.9771107122 115.837684813
1 113.0 97.6264347859 69.1141421905
2 113.0 30.0318269624 72.9595069859
0 114.0 74.5646256417 117.29473358
1 114.0 97.1079945126 70.0193890385
2 114.0 30.2361604307 71.6000291167
0 115.0 75.1521405712 118.751782348
1 115.0 96.5895542393 70.9246358865
2 115.0 30.440493899 70.2405512475
0 116.0 75.7396555007 120.208831115
1 116.0 96.071113966 71.8298827345
2 116.0 30.6448273673 68.8810733783
0 117.0 76.3271704302 121.665879883
1 117.0 95.5526736927 72.7351295824
2 117.0 30.8491608356 67.5215955091
0 118.0 76.9146853596 123.12292865
1 118.0 95.0342334193 73.6403764304
2 118.0 31.0534943038 66.1621176399
0 119.0 77.5022002891 124.579977418
1 119.0 94.515793146 74.5456232784
2 119.0 31.2578277721 64.8026397707
0 120.0 78.0897152186 126.037026185
1 120.0 93.9973528727 75.4508701264
2 120.0 31.4621612404 63.4431619015
0 121.0 78.6772301481 127.494074953
1 121.0 93.4789125994 76.3561169744
2 121.0 31.6664947087 62.0836840323
0 122.0 79.2647450776 128.95112372
1 122.0 92.960472326 77.2613638224
2 122.0 31.870828177 60.7242061631
0 123.0 79.8522600071 130.408172488
1 123.0 92.4420320527 78.1666106704
2 123.0 32.0751616453 59.3647282939
0 124.0 80.4397749366 131.865221255
1 124.0 91.9235917794 79.0718575184
2 124.0 32.2794951136 58.0052504247
0 125.0 81.027289866 133.322270023
1 125.0 91.4051515061 79.9771043663
2 125.0 32.4838285819 56.6457725555
0 126.0 81.6148047955 134.77931879
1 126.0 90.8867112328 80.8823512143
2 126.0 32.6881620502 55.2862946863
0 127.0 82.202319725 136.236367558
1 127.0 90.3682709594 81.7875980623
2 127.0 32.8924955185 53.9268168171
0 128.0 82.7898346545 137.693416325
1 128.0 89.8498306861 82.6928449103
2 128.0 33.0968289868 52.5673389479
0 129.0 83.377349584 139.150465093
1 129.0 89.3313904128 83.5980917583
2 129.0 33.0968289868 52.5673389479
0 130.0 83.9648645135 140.60751386
1 130.0 88.8129501395 84.5033386063
2 130.0 33.0968289868 52.5673389479
0 131.0 84.5523794429 142.064562628
1 131.0 88.2945098662 85.4085854543
2 131.0 33.0968289868 52.5673389479
0 132.0 85.1398943724 143.521611395
1 132.0 87.7760695928 86.3138323023
2 132.0 33.0968289868 52.5673389479
0 133.0 85.7274093019 144.978660163
1 133.0 87.2576293195 87.2190791502
2 133.0 33.0968289868 52.5673389479
0 134.0 86.3149242314 146.43570893
1 134.0 86.7391890462 88.1243259982
2 134.0 33.0968289868 52.5673389479
0 135.0 86.9024391609 147.892757698
1 135.0 86.2207487729 89.0295728462
2 135.0 33.0968289868 52.5673389479
0 136.0 87.4899540904 149.349806465
1 136.0 85.7023084996 89.9348196942
2 136.0 33.9989133939 53.101197963
0 137.0 88.0774690199 150.806855233
1 137.0 85.1838682262 90.8400665422
2 137.0 34.9009978011 53.635056978
0 138.0 88.6649839493 152.263904
1 138.0 84.6654279529 91.7453133902
2 138.0 35.8030822083 54.1689159931
0 139.0 89.2524988788 153.720952768
1 139.0 84.1469876796 92.6505602382
2 139.0 36.7051666154 54.7027750082
0 140.0 89.8400138083 155.178001535
1 140.0 83.6285474063 93.5558070862
2 140.0 37.6072510226 55.2366340233
0 141.0 90.4275287378 156.635050303
1 141.0 83.1101071329 94.4610539342
2 141.0 38.5093354298 55.7704930384
0 142.0 91.0150436673 158.09209907
1 142.0 82.5916668596 95.3663007821
2 142.0 39.4114198369 56.3043520534
0 143.0 91.6025585968 159.549147838
1 143.0 82.0732265863 96.2715476301
2 143.0 40.3135042441 56.8382110685
0 144.0 92.1900735263 161.006196605
1 144.0 81.554786313 97.1767944781
2 144.0 41.2155886513 57.3720700836
0 145.0 92.7775884557 162.463245373
1 145.0 81.0363460397 98.0820413261
2 145.0 42.1176730584 57.9059290987
0 146.0 93.3651033852 163.92029414
1 146.0 80.5179057663 98.9872881741
2 146.0 43.0197574656 58.4397881138
0 147.0 93.9526183147 165.377342908
1 147.0 79.999465493 99.8925350221
2 147.0 43.9218418727 58.9736471288
0 148.0 94.5401332442 166.834391675
1 148.0 79.4810252197 100.79778187
2 148.0 44.8239262799 59.5075061439
0 149.0 95.1276481737 168.291440443
1 149.0 78.9625849464 101.703028718
2 149.0 45.7260106871 60.041365159
0 150.0 95.7151631032 169.74848921
1 150.0 78.4441446731 102.608275566
2 150.0 46.6280950942 60.5752241741
0 151.0 96.3026780327 171.205537978
1 151.0 77.9257043997 103.513522414
2 151.0 47.5301795014 61.1090831891
0 152.0 96.8901929621 172.662586745
1 152.0 77.4072641264 104.418769262
2 152.0 48.4322639086 61.6429422042
0 153.0 97.4777078916 174.119635513
1 153.0 76.8888238531 105.32401611
2 153.0 49.3343483157 62.1768012193
0 154.0 98.0652228211 175.57668428
1 154.0 76.3703835798 106.229262958
2 154.0 50.2364327229 62.7106602344
0 155.0 98.6527377506 177.033733048
1 155.0 75.8519433065 107.134509806
2 155.0 51.1385171301 63.2445192495
0 156.0 99.2402526801 178.490781815
1 156.0 75.3335030331 108.039756654
2 156.0 52.0406015372 63.7783782645
0 157.0 99.2402526801 178.490781815
1 157.0 74.8150627598 108.945003502
2 157.0 52.9426859444 64.3122372796
0 158.0 99.2402526801 178.490781815
1 158.0 74.2966224865 109.85025035
2 158.0 53.8447703516 64.8460962947
0 159.0 99.2402526801 178.490781815
1 159.0 73.7781822132 110.755497198
2 159.0 54.7468547587 65.3799553098
0 160.0 99.2402526801 178.490781815
1 160.0 73.2597419398 111.660744046
2 160.0 55.6489391659 65.9138143249
0 161.0 99.2402526801 178.490781815
1 161.0 72.7413016665 112.565990894
2 161.0 56.551023573 66.4476733399
0 162.0 99.2402526801 178.490781815
1 162.0 72.2228613932 113.471237742
2 162.0 57.4531079802 66.981532355
0 163.0 99.2402526801 178.490781815
1 163.0 71.7044211199 114.37648459
2 163.0 58.3551923874 67.5153913701
0 164.0 99.2402526801 178.490781815
1 164.0 71.1859808466 115.281731438
2 164.0 59.2572767945 68.0492503852
0 165.0 99.2402526801 178.490781815
1 165.0 70.6675405732 116.186978286
2 165.0 60.1593612017 68.5831094003
0 166.0 99.2402526801 178.490781815
1 166.0 70.1491002999 117.092225134
2 166.0 61.0614456089 69.1169684153
0 167.0 100.597619238 177.377646498
1 167.0 69.6306600266 117.997471982
2 167.0 61.963530016 69.6508274304
0 168.0 101.954985797 176.264511182
1 168.0 69.1122197533 118.90271883
2 168.0 62.8656144232 70.1846864455
0 169.0 103.312352355 175.151375865
1 169.0 68.59377948 119.807965678
2 169.0 63.7676988304 70.7185454606
0 170.0 104.669718913 174.038240548
1 170.0 68.0753392066 120.713212526
2 170.0 64.6697832375 71.2524044757
0 171.0 106.027085471 172.925105232
1 171.0 67.5568989333 121.618459374
2 171.0 65.5718676447 71.7862634907
0 172.0 107.38445203 171.811969915
1 172.0 67.03845866 122.523706222
2 172.0 66.4739520519 72.3201225058
0 173.0 108.741818588 170.698834598
1 173.0 66.5200183867 123.42895307
2 173.0 67.376036459 72.8539815209
0 174.0 110.099185146 169.585699282
1 174.0 66.0015781133 124.334199918
2 174.0 68.2781208662 73.387840536
0 175.0 111.456551704 168.472563965
1 175.0 65.48313784 125.239446766
2 175.0 69.1802052733 73.9216995511
0 176.0 112.813918263 167.359428648
1 176.0 64.9646975667 126.144693614
2 176.0 70.0822896805 74.4555585661
0 177.0 114.171284821 166.246293332
1 177.0 64.4462572934 127.049940462
2 177.0 70.9843740877 74.9894175812
0 178.0 115.528651379 165.133158015
1 178.0 63.9278170201 127.95518731
2 178.0 71.8864584948 75.5232765963
0 179.0 116.886017937 164.020022698
1 179.0 63.4093767467 128.860434158
2 179.0 72.788542902 76.0571356114
0 180.0 118.243384496 162.906887381
1 180.0 62.8909364734 129.765681006
2 180.0 73.6906273092 76.5909946265
0 181.0 119.600751054 161.793752065
1 181.0 62.3724962001 130.670927854
2 181.0 74.5927117163 77.1248536415
0 182.0 120.958117612 160.680616748
1 182.0 61.8540559268 131.576174702
2 182.0 75.4947961235 77.6587126566
0 183.0 122.31548417 159.567481431
1 183.0 61.3356156535 132.48142155
2 183.0 76.3968805307 78.1925716717
0 184.0 123.672850729 158.454346115
1 184.0 60.8171753801 133.386668398
2 184.0 77.2989649378 78.7264306868
0 185.0 125.030217287 157.341210798
1 185.0 60.2987351068 134.291915246
2 185.0 78.201049345 79.2602897018
0 186.0 126.387583845 156.228075481
1 186.0 59.7802948335 135.197162094
2 186.0 79.1031337522 79.7941487169
0 187.0 127.744950403 155.114940165
1 187.0 59.2618545602 136.102408942
2 187.0 80.0052181593 80.328007732
0 188.0 129.102316962 154.001804848
1 188.0 58.7434142869 137.00765579
2 188.0 80.9073025665 80.8618667471
0 189.0 130.45968352 152.888669531
1 189.0 58.2249740135 137.912902638
2 189.0 81.8093869736 81.3957257622
0 190.0 131.817050078 151.775534215
1 190.0 57.7065337402 138.818149486
2 190.0 82.7114713808 81.9295847772
0 191.0 133.174416637 150.662398898
1 191.0 57.1880934669 139.723396334
2 191.0 83.613555788 82.4634437923
0 192.0 134.531783195 149.549263581
1 192.0 56.6696531936 140.628643182
2 192.0 84.5156401951 82.9973028074
0 193.0 135.889149753 148.436128265
1 193.0 56.1512129202 141.53389003
2 193.0 85.4177246023 83.5311618225
0 194.0 137.246516311 147.322992948
1 194.0 55.6327726469 142.439136878
2 194.0 85.4177246023 83.5311618225
0 195.0 138.60388287 146.209857631
1 195.0 55.1143323736 143.344383725
2 195.0 85.4177246023 83.5311618225
0 196.0 139.961249428 145.096722315
1 196.0 54.5958921003 144.249630573
2 196.0 85.4177246023 83.5311618225
0 197.0 141.318615986 143.983586998
1 197.0 54.077451827 145.154877421
2 197.0 85.4177246023 83.5311618225
0 198.0 142.675982544 142.870451681
1 198.0 53.5590115536 146.060124269
2 198.0 85.4177246023 83.5311618225
0 199.0 144.033349103 141.757316364
1 199.0 53.0405712803 146.965371117
2 199.0 85.4177246023 83.5311618225
0 200.0 145.390715661 140.644181048
1 200.0 52.522131007 147.870617965
2 200.0 85.4177246023 83.5311618225
0 201.0 146.748082219 139.531045731
1 201.0 52.0036907337 148.775864813
2 201.0 85.4177246023 83.5311618225
0 202.0 148.105448777 138.417910414
1 202.0 51.4852504604 149.681111661
2 202.0 85.4177246023 83.5311618225
0 203.0 149.462815336 137.304775098
1 203.0 50.966810187 150.586358509
2 203.0 85.4177246023 83.5311618225
0 204.0 150.820181894 136.191639781
1 204.0 50.4483699137 151.491605357
2 204.0 85.4177246023 83.5311618225
0 205.0 152.177548452 135.078504464
1 205.0 49.9299296404 152.396852205
2 205.0 86.1209187768 85.3043133071
0 206.0 153.53491501 133.965369148
1 206.0 49.4114893671 153.302099053
2 206.0 86.8241129514 87.0774647918
0 207.0 154.892281569 132.852233831
1 207.0 48.8930490938 154.207345901
2 207.0 87.5273071259 88.8506162765
0 208.0 156.249648127 131.739098514
1 208.0 48.3746088204 155.112592749
2 208.0 88.2305013005 90.6237677611
0 209.0 157.607014685 130.625963198
1 209.0 47.8561685471 156.017839597
2 209.0 88.933695475 92.3969192458
0 210.0 158.964381243 129.512827881
1 210.0 47.3377282738 156.923086445
2 210.0 89.6368896495 94.1700707305
0 211.0 160.321747802 128.399692564
1 211.0 46.8192880005 157.828333293
2 211.0 90.3400838241 95.9432222151
0 212.0 161.67911436 127.286557248
1 212.0 46.8192880005 157.828333293
2 212.0 91.0432779986 97.7163736998
0 213.0 163.036480918 126.173421931
1 213.0 46.8192880005 157.828333293
2 213.0 91.7464721731 99.4895251845
0 214.0 164.393847476 125.060286614
1 214.0 46.8192880005 157.828333293
2 214.0 92.4496663477 101.262676669
0 215.0 165.751214035 123.947151297
1 215.0 46.8192880005 157.828333293
2 215.0 93.1528605222 103.035828154
0 216.0 167.108580593 122.834015981
1 216.0 46.8192880005 157.828333293
2 216.0 93.8560546968 104.808979638
0 217.0 168.465947151 121.720880664
1 217.0 46.8192880005 157.828333293
2 217.0 94.5592488713 106.582131123
0 218.0 169.823313709 120.607745347
1 218.0 46.8192880005 157.828333293
2 218.0 95.2624430458 108.355282608
0 219.0 171.180680268 119.494610031
1 219.0 46.8192880005 157.828333293
2 219.0 95.9656372204 110.128434092
0 220.0 172.538046826 118.381474714
1 220.0 46.8192880005 157.828333293
2 220.0 96.6688313949 111.901585577
0 221.0 173.895413384 117.268339397
1 221.0 48.1338468329 156.623261888
2 221.0 97.3720255694 113.674737062
0 222.0 173.895413384 117.268339397
1 222.0 49.4484056653 155.418190483
2 222.0 98.075219744 115.447888546
0 223.0 173.895413384 117.268339397
1 223.0 50.7629644976 154.213119078
2 223.0 98.7784139185 117.221040031
0 224.0 173.895413384 117.268339397
1 224.0 52.07752333 153.008047673
2 224.0 99.4816080931 118.994191516
0 225.0 173.895413384 117.268339397
1 225.0 53.3920821624 151.802976268
2 225.0 100.184802268 120.767343
0 226.0 173.895413384 117.268339397
1 226.0 54.7066409948 150.597904863
2 226.0 100.887996442 122.540494485
0 227.0 173.895413384 117.268339397
1 227.0 56.0211998272 149.392833458
2 227.0 101.591190617 124.31364597
0 228.0 173.895413384 117.268339397
1 228.0 57.3357586596 148.187762053
2 228.0 102.294384791 126.086797454
0 229.0 173.895413384 117.268339397
1 229.0 58.650317492 146.982690648
2 229.0 102.997578966 127.859948939
0 230.0 173.895413384 117.268339397
1 230.0 59.9648763244 145.777619243
2 230.0 103.70077314 129.633100424
0 231.0 173.895413384 117.268339397
1 231.0 61.2794351568 144.572547838
2 231.0 104.403967315 131.406251908
